"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"1963","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE",0.4,3.6,0,3.1,3.1,10.2
"1964","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE",0.4,3.5,0.6,2.6,3,10.1
"1965","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA",0.4,3.5,0,2.7,3,9.6
"1966","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE",0.4,3.1,0,3.1,3.1,9.7
"1967","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE",0.4,3,0.6,2.6,3,9.6
"1968","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,3,0,2.7,3,9.1
"1969","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE",0.4,3,0.6,3.1,3.1,10.2
"1970","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA",0.4,3,0,3.2,3.1,9.7
"1971","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,2.7,3,9.6
"1972","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, SUMANASEKERA TIANA, NA",0.4,2.9,0,2.7,3,9
"1973","BILES SIMONE, CHILES JORDAN, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,2.7,3,9
"1974","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",0.4,3.7,0,3.1,3.1,10.3
"1975","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",0.4,3.6,0.6,2.6,3,10.2
"1976","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,3.6,0,2.7,3,9.7
"1977","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",0.4,3.6,0.6,3.1,3.1,10.8
"1978","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",0.4,3.6,0,3.2,3.1,10.3
"1979","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",0.4,3.5,0.6,2.7,3,10.2
"1980","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",0.4,3.5,0,2.7,3,9.6
"1981","BILES SIMONE, CHILES JORDAN, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.5,0,2.7,3,9.6
"1982","BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0.4,3.1,0.6,3.1,3.1,10.3
"1983","BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0.4,3.1,0,3.2,3.1,9.8
"1984","BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0.4,3,0.6,2.7,3,9.7
"1985","BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0.4,3,0,2.7,3,9.1
"1986","BILES SIMONE, CHILES JORDAN, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3,0,2.7,3,9.1
"1987","BILES SIMONE, CHILES JORDAN, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0.4,3,0.6,3.2,3.1,10.3
"1988","BILES SIMONE, CHILES JORDAN, WONG LEANNE, SUMANASEKERA TIANA, NA",0.4,3,0,3.2,3.1,9.7
"1989","BILES SIMONE, CHILES JORDAN, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3,0,3.2,3.1,9.7
"1990","BILES SIMONE, CHILES JORDAN, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,2.9,0.6,2.7,3,9.6
"1991","BILES SIMONE, CHILES JORDAN, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0.6,2.7,3,9.6
"1992","BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, NA, NA",0.4,2.9,0,2.7,3,9
"1993","BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, NA, NA",0.4,2.9,0,2.7,3,9
"1994","BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,2.9,0,2.7,3,9
"1995","BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,2.9,0,2.7,3,9
"1996","BILES SIMONE, CHILES JORDAN, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,2.7,3,9
"1997","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA",0.4,3.4,0,2.5,2.9,9.2
"1998","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN",0.4,2.9,0,2.5,2.9,8.7
"1999","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE",0.4,2.9,0,3,3,9.3
"2000","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS, MILLER ZOE",0.4,2.8,0.6,2.5,2.9,9.2
"2001","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2002","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN",0.4,3.5,0,2.5,2.9,9.3
"2003","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE",0.4,3.5,0,3,3,9.9
"2004","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA, MILLER ZOE",0.4,3.4,0.6,2.5,2.9,9.8
"2005","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2006","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN, WONG LEANNE",0.4,3,0,3,3,9.4
"2007","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN, MILLER ZOE",0.4,2.9,0.6,2.5,2.9,9.3
"2008","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2009","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE, MILLER ZOE",0.4,2.9,0.6,3,3,9.9
"2010","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2011","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.8,0.6,2.6,2.9,9.3
"2012","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, SUMANASEKERA TIANA, NA",0.4,2.8,0,2.6,2.9,8.7
"2013","BILES SIMONE, DIAZ STELLA, DISIDORE AMELIA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2014","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN",0.4,3.5,0,2.5,2.9,9.3
"2015","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE",0.4,3.5,0,3,3,9.9
"2016","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE",0.4,3.4,0.6,2.5,2.9,9.8
"2017","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2018","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE",0.4,3,0,3,3,9.4
"2019","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE",0.4,2.9,0.6,2.5,2.9,9.3
"2020","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2021","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE",0.4,2.9,0.6,3,3,9.9
"2022","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2023","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.8,0.6,2.6,2.9,9.3
"2024","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, SUMANASEKERA TIANA, NA",0.4,2.8,0,2.6,2.9,8.7
"2025","BILES SIMONE, DIAZ STELLA, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2026","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",0.4,3.6,0,3,3,10
"2027","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",0.4,3.5,0.6,2.5,2.9,9.9
"2028","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,3.5,0,2.6,2.9,9.4
"2029","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",0.4,3.5,0.6,3,3,10.5
"2030","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",0.4,3.5,0,3.1,3,10
"2031","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",0.4,3.4,0.6,2.6,2.9,9.9
"2032","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",0.4,3.4,0,2.6,2.9,9.3
"2033","BILES SIMONE, DIAZ STELLA, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2034","BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0.4,3,0.6,3,3,10
"2035","BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0.4,3,0,3.1,3,9.5
"2036","BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,2.6,2.9,9.4
"2037","BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0.4,2.9,0,2.6,2.9,8.8
"2038","BILES SIMONE, DIAZ STELLA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2039","BILES SIMONE, DIAZ STELLA, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,3.1,3,10
"2040","BILES SIMONE, DIAZ STELLA, WONG LEANNE, SUMANASEKERA TIANA, NA",0.4,2.9,0,3.1,3,9.4
"2041","BILES SIMONE, DIAZ STELLA, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2042","BILES SIMONE, DIAZ STELLA, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,2.8,0.6,2.6,2.9,9.3
"2043","BILES SIMONE, DIAZ STELLA, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0.6,2.6,2.9,9.3
"2044","BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0,2.6,2.9,8.7
"2045","BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0,2.6,2.9,8.7
"2046","BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2047","BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,2.8,0,2.6,2.9,8.7
"2048","BILES SIMONE, DIAZ STELLA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2049","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN",0.4,3.5,0,2.5,2.9,9.3
"2050","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE",0.4,3.5,0,3,3,9.9
"2051","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE",0.4,3.4,0.6,2.5,2.9,9.8
"2052","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2053","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE",0.4,3,0,3,3,9.4
"2054","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE",0.4,2.9,0.6,2.5,2.9,9.3
"2055","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2056","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE",0.4,2.9,0.6,3,3,9.9
"2057","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2058","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.8,0.6,2.6,2.9,9.3
"2059","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA, NA",0.4,2.8,0,2.6,2.9,8.7
"2060","BILES SIMONE, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2061","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",0.4,3.6,0,3,3,10
"2062","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",0.4,3.5,0.6,2.5,2.9,9.9
"2063","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,3.5,0,2.6,2.9,9.4
"2064","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",0.4,3.5,0.6,3,3,10.5
"2065","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",0.4,3.5,0,3.1,3,10
"2066","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",0.4,3.4,0.6,2.6,2.9,9.9
"2067","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",0.4,3.4,0,2.6,2.9,9.3
"2068","BILES SIMONE, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2069","BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0.4,3,0.6,3,3,10
"2070","BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0.4,3,0,3.1,3,9.5
"2071","BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,2.6,2.9,9.4
"2072","BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0.4,2.9,0,2.6,2.9,8.8
"2073","BILES SIMONE, DISIDORE AMELIA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2074","BILES SIMONE, DISIDORE AMELIA, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,3.1,3,10
"2075","BILES SIMONE, DISIDORE AMELIA, WONG LEANNE, SUMANASEKERA TIANA, NA",0.4,2.9,0,3.1,3,9.4
"2076","BILES SIMONE, DISIDORE AMELIA, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2077","BILES SIMONE, DISIDORE AMELIA, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,2.8,0.6,2.6,2.9,9.3
"2078","BILES SIMONE, DISIDORE AMELIA, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0.6,2.6,2.9,9.3
"2079","BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0,2.6,2.9,8.7
"2080","BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0,2.6,2.9,8.7
"2081","BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2082","BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,2.8,0,2.6,2.9,8.7
"2083","BILES SIMONE, DISIDORE AMELIA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2084","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",0.4,3.6,0,3,3,10
"2085","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",0.4,3.5,0.6,2.5,2.9,9.9
"2086","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0.4,3.5,0,2.6,2.9,9.4
"2087","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",0.4,3.5,0.6,3,3,10.5
"2088","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",0.4,3.5,0,3.1,3,10
"2089","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",0.4,3.4,0.6,2.6,2.9,9.9
"2090","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",0.4,3.4,0,2.6,2.9,9.3
"2091","BILES SIMONE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2092","BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0.4,3,0.6,3,3,10
"2093","BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0.4,3,0,3.1,3,9.5
"2094","BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,2.6,2.9,9.4
"2095","BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0.4,2.9,0,2.6,2.9,8.8
"2096","BILES SIMONE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2097","BILES SIMONE, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0.4,2.9,0.6,3.1,3,10
"2098","BILES SIMONE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA, NA",0.4,2.9,0,3.1,3,9.4
"2099","BILES SIMONE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2100","BILES SIMONE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,2.8,0.6,2.6,2.9,9.3
"2101","BILES SIMONE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0.6,2.6,2.9,9.3
"2102","BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0,2.6,2.9,8.7
"2103","BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0,2.6,2.9,8.7
"2104","BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2105","BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,2.8,0,2.6,2.9,8.7
"2106","BILES SIMONE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.8,0,2.6,2.9,8.7
"2107","BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0.4,3.6,0.6,3,3,10.6
"2108","BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0.4,3.6,0,3.1,3,10.1
"2109","BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0.4,3.5,0.6,2.6,2.9,10
"2110","BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0.4,3.5,0,2.6,2.9,9.4
"2111","BILES SIMONE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.5,0,2.6,2.9,9.4
"2112","BILES SIMONE, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0.4,3.5,0.6,3.1,3,10.6
"2113","BILES SIMONE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA, NA",0.4,3.5,0,3.1,3,10
"2114","BILES SIMONE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.5,0,3.1,3,10
"2115","BILES SIMONE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,3.4,0.6,2.6,2.9,9.9
"2116","BILES SIMONE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.4,0.6,2.6,2.9,9.9
"2117","BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA, NA",0.4,3.4,0,2.6,2.9,9.3
"2118","BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA, NA",0.4,3.4,0,2.6,2.9,9.3
"2119","BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2120","BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,3.4,0,2.6,2.9,9.3
"2121","BILES SIMONE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3.4,0,2.6,2.9,9.3
"2122","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0.4,3,0.6,3.1,3,10.1
"2123","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA, NA",0.4,3,0,3.1,3,9.5
"2124","BILES SIMONE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,3,0,3.1,3,9.5
"2125","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,2.9,0.6,2.6,2.9,9.4
"2126","BILES SIMONE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0.6,2.6,2.9,9.4
"2127","BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA, NA",0.4,2.9,0,2.6,2.9,8.8
"2128","BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA, NA",0.4,2.9,0,2.6,2.9,8.8
"2129","BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2130","BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,2.9,0,2.6,2.9,8.8
"2131","BILES SIMONE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,2.6,2.9,8.8
"2132","BILES SIMONE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA, NA",0.4,2.9,0.6,3.1,3,10
"2133","BILES SIMONE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0.6,3.1,3,10
"2134","BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, NA, NA",0.4,2.9,0,3.1,3,9.4
"2135","BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, NA, NA",0.4,2.9,0,3.1,3,9.4
"2136","BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2137","BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0.4,2.9,0,3.1,3,9.4
"2138","BILES SIMONE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0.4,2.9,0,3.1,3,9.4
"2139","BILES SIMONE, MILLER ZOE, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0.6,2.6,2.9,9.3
"2140","BILES SIMONE, MILLER ZOE, SUMANASEKERA TIANA, NA, NA",0.4,2.8,0.6,2.6,2.9,9.3
