"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"5254","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, MILLER ZOE",0.043,0.428,0.921,1.039,0.627,3.058
"5255","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, MATTHEWS NOLA",0.043,0.428,0.568,1.039,0.627,2.705
"5256","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, DIAZ STELLA",0.043,0.428,0.567,1.039,0.627,2.704
"5257","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CAREY JADE, DISIDORE AMELIA",0.043,0.428,0.567,1.039,0.627,2.704
"5258","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, CHILES JORDAN",0.043,0.596,0.575,0.378,0.7,2.292
"5259","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, ROSEN KATELYN",0.043,0.596,0.567,0.303,0.592,2.101
"5260","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, MILLER ZOE",0.043,0.596,0.921,0.303,0.592,2.455
"5261","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, MATTHEWS NOLA",0.043,0.596,0.568,0.303,0.592,2.102
"5262","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, DIAZ STELLA",0.043,0.596,0.567,0.303,0.592,2.101
"5263","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, LINCOLN KALIYA, DISIDORE AMELIA",0.043,0.596,0.567,0.303,0.592,2.101
"5264","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, ROSEN KATELYN",0.043,0.35,0.575,0.378,0.7,2.046
"5265","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, MILLER ZOE",0.043,0.35,0.921,0.378,0.7,2.392
"5266","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, MATTHEWS NOLA",0.043,0.35,0.575,0.378,0.7,2.046
"5267","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, DIAZ STELLA",0.043,0.35,0.575,0.378,0.7,2.046
"5268","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, CHILES JORDAN, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5269","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, MILLER ZOE",0.043,0.209,0.921,0.303,0.592,2.068
"5270","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, MATTHEWS NOLA",0.043,0.209,0.568,0.303,0.592,1.715
"5271","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, DIAZ STELLA",0.043,0.209,0.567,0.303,0.592,1.714
"5272","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, ROSEN KATELYN, DISIDORE AMELIA",0.043,0.209,0.567,0.303,0.592,1.714
"5273","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE, MATTHEWS NOLA",0.043,0.205,0.921,0.303,0.592,2.064
"5274","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE, DIAZ STELLA",0.043,0.205,0.921,0.303,0.592,2.064
"5275","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MILLER ZOE, DISIDORE AMELIA",0.043,0.205,0.921,0.303,0.592,2.064
"5276","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MATTHEWS NOLA, DIAZ STELLA",0.043,0.205,0.568,0.303,0.592,1.711
"5277","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.205,0.568,0.303,0.592,1.711
"5278","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DIAZ STELLA, DISIDORE AMELIA",0.043,0.205,0.567,0.303,0.592,1.71
"5279","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DISIDORE AMELIA, NA",0.043,0.205,0.567,0.303,0.592,1.71
"5280","JONES SHILESE, SUMANASEKERA TIANA, SULLIVAN ASHLEE, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.205,0.567,0.303,0.592,1.71
"5281","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, CAREY JADE",0.043,0.428,0.57,1.039,0.627,2.707
"5282","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, LINCOLN KALIYA",0.043,0.596,0.57,0.303,0.623,2.135
"5283","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, CHILES JORDAN",0.043,0.35,0.575,0.378,0.7,2.046
"5284","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, ROSEN KATELYN",0.043,0.244,0.57,0.303,0.623,1.783
"5285","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, MILLER ZOE",0.043,0.244,0.921,0.303,0.623,2.134
"5286","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, MATTHEWS NOLA",0.043,0.244,0.57,0.303,0.623,1.783
"5287","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, DIAZ STELLA",0.043,0.244,0.57,0.303,0.623,1.783
"5288","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, BOOTH CHARLOTTE, DISIDORE AMELIA",0.043,0.244,0.57,0.303,0.623,1.783
"5289","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, LINCOLN KALIYA",0.043,0.634,0.57,1.039,0.627,2.913
"5290","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, CHILES JORDAN",0.043,0.428,0.575,1.039,0.7,2.785
"5291","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, ROSEN KATELYN",0.043,0.428,0.57,1.039,0.627,2.707
"5292","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, MILLER ZOE",0.043,0.428,0.921,1.039,0.627,3.058
"5293","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, MATTHEWS NOLA",0.043,0.428,0.57,1.039,0.627,2.707
"5294","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, DIAZ STELLA",0.043,0.428,0.57,1.039,0.627,2.707
"5295","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CAREY JADE, DISIDORE AMELIA",0.043,0.428,0.57,1.039,0.627,2.707
"5296","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA, CHILES JORDAN",0.043,0.596,0.575,0.378,0.7,2.292
"5297","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA, ROSEN KATELYN",0.043,0.596,0.57,0.303,0.623,2.135
"5298","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA, MILLER ZOE",0.043,0.596,0.921,0.303,0.623,2.486
"5299","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA, MATTHEWS NOLA",0.043,0.596,0.57,0.303,0.623,2.135
"5300","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA, DIAZ STELLA",0.043,0.596,0.57,0.303,0.623,2.135
"5301","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, LINCOLN KALIYA, DISIDORE AMELIA",0.043,0.596,0.57,0.303,0.623,2.135
"5302","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CHILES JORDAN, ROSEN KATELYN",0.043,0.35,0.575,0.378,0.7,2.046
"5303","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CHILES JORDAN, MILLER ZOE",0.043,0.35,0.921,0.378,0.7,2.392
"5304","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CHILES JORDAN, MATTHEWS NOLA",0.043,0.35,0.575,0.378,0.7,2.046
"5305","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CHILES JORDAN, DIAZ STELLA",0.043,0.35,0.575,0.378,0.7,2.046
"5306","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, CHILES JORDAN, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5307","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, MILLER ZOE",0.043,0.244,0.921,0.303,0.623,2.134
"5308","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, MATTHEWS NOLA",0.043,0.244,0.57,0.303,0.623,1.783
"5309","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, DIAZ STELLA",0.043,0.244,0.57,0.303,0.623,1.783
"5310","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, DISIDORE AMELIA",0.043,0.244,0.57,0.303,0.623,1.783
"5311","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE, MATTHEWS NOLA",0.043,0.244,0.921,0.303,0.623,2.134
"5312","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE, DIAZ STELLA",0.043,0.244,0.921,0.303,0.623,2.134
"5313","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE, DISIDORE AMELIA",0.043,0.244,0.921,0.303,0.623,2.134
"5314","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, MATTHEWS NOLA, DIAZ STELLA",0.043,0.244,0.57,0.303,0.623,1.783
"5315","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.244,0.57,0.303,0.623,1.783
"5316","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, DIAZ STELLA, DISIDORE AMELIA",0.043,0.244,0.57,0.303,0.623,1.783
"5317","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, DISIDORE AMELIA, NA",0.043,0.244,0.57,0.303,0.623,1.783
"5318","JONES SHILESE, SUMANASEKERA TIANA, WONG LEANNE, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.244,0.57,0.303,0.623,1.783
"5319","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA",0.043,0.634,0.567,1.039,0.627,2.91
"5320","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN",0.043,0.428,0.575,1.039,0.7,2.785
"5321","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, ROSEN KATELYN",0.043,0.428,0.567,1.039,0.627,2.704
"5322","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, MILLER ZOE",0.043,0.428,0.921,1.039,0.627,3.058
"5323","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, MATTHEWS NOLA",0.043,0.428,0.568,1.039,0.627,2.705
"5324","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA",0.043,0.428,0.567,1.039,0.627,2.704
"5325","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA",0.043,0.428,0.567,1.039,0.627,2.704
"5326","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, CHILES JORDAN",0.043,0.596,0.575,0.378,0.7,2.292
"5327","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, ROSEN KATELYN",0.043,0.596,0.567,0.303,0.592,2.101
"5328","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, MILLER ZOE",0.043,0.596,0.921,0.303,0.592,2.455
"5329","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, MATTHEWS NOLA",0.043,0.596,0.568,0.303,0.592,2.102
"5330","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, DIAZ STELLA",0.043,0.596,0.567,0.303,0.592,2.101
"5331","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, DISIDORE AMELIA",0.043,0.596,0.567,0.303,0.592,2.101
"5332","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, ROSEN KATELYN",0.043,0.35,0.575,0.378,0.7,2.046
"5333","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, MILLER ZOE",0.043,0.35,0.921,0.378,0.7,2.392
"5334","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, MATTHEWS NOLA",0.043,0.35,0.575,0.378,0.7,2.046
"5335","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA",0.043,0.35,0.575,0.378,0.7,2.046
"5336","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5337","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, MILLER ZOE",0.043,0.209,0.921,0.303,0.592,2.068
"5338","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, MATTHEWS NOLA",0.043,0.209,0.568,0.303,0.592,1.715
"5339","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, DIAZ STELLA",0.043,0.209,0.567,0.303,0.592,1.714
"5340","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, DISIDORE AMELIA",0.043,0.209,0.567,0.303,0.592,1.714
"5341","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE, MATTHEWS NOLA",0.043,0.205,0.921,0.303,0.592,2.064
"5342","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE, DIAZ STELLA",0.043,0.205,0.921,0.303,0.592,2.064
"5343","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE, DISIDORE AMELIA",0.043,0.205,0.921,0.303,0.592,2.064
"5344","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MATTHEWS NOLA, DIAZ STELLA",0.043,0.205,0.568,0.303,0.592,1.711
"5345","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.205,0.568,0.303,0.592,1.711
"5346","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA",0.043,0.205,0.567,0.303,0.592,1.71
"5347","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DISIDORE AMELIA, NA",0.043,0.205,0.567,0.303,0.592,1.71
"5348","JONES SHILESE, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.205,0.567,0.303,0.592,1.71
"5349","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, CHILES JORDAN",0.043,0.634,0.575,1.039,0.7,2.991
"5350","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, ROSEN KATELYN",0.043,0.634,0.567,1.039,0.627,2.91
"5351","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, MILLER ZOE",0.043,0.634,0.921,1.039,0.627,3.264
"5352","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, MATTHEWS NOLA",0.043,0.634,0.568,1.039,0.627,2.911
"5353","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, DIAZ STELLA",0.043,0.634,0.567,1.039,0.627,2.91
"5354","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, DISIDORE AMELIA",0.043,0.634,0.567,1.039,0.627,2.91
"5355","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, ROSEN KATELYN",0.043,0.428,0.575,1.039,0.7,2.785
"5356","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, MILLER ZOE",0.043,0.428,0.921,1.039,0.7,3.131
"5357","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, MATTHEWS NOLA",0.043,0.428,0.575,1.039,0.7,2.785
"5358","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, DIAZ STELLA",0.043,0.428,0.575,1.039,0.7,2.785
"5359","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA",0.043,0.428,0.575,1.039,0.7,2.785
"5360","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, MILLER ZOE",0.043,0.428,0.921,1.039,0.627,3.058
"5361","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, MATTHEWS NOLA",0.043,0.428,0.568,1.039,0.627,2.705
"5362","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, DIAZ STELLA",0.043,0.428,0.567,1.039,0.627,2.704
"5363","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, DISIDORE AMELIA",0.043,0.428,0.567,1.039,0.627,2.704
"5364","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE, MATTHEWS NOLA",0.043,0.428,0.921,1.039,0.627,3.058
"5365","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE, DIAZ STELLA",0.043,0.428,0.921,1.039,0.627,3.058
"5366","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE, DISIDORE AMELIA",0.043,0.428,0.921,1.039,0.627,3.058
"5367","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, MATTHEWS NOLA, DIAZ STELLA",0.043,0.428,0.568,1.039,0.627,2.705
"5368","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.428,0.568,1.039,0.627,2.705
"5369","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA",0.043,0.428,0.567,1.039,0.627,2.704
"5370","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, DISIDORE AMELIA, NA",0.043,0.428,0.567,1.039,0.627,2.704
"5371","JONES SHILESE, SUMANASEKERA TIANA, CAREY JADE, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.428,0.567,1.039,0.627,2.704
"5372","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, ROSEN KATELYN",0.043,0.596,0.575,0.378,0.7,2.292
"5373","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, MILLER ZOE",0.043,0.596,0.921,0.378,0.7,2.638
"5374","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, MATTHEWS NOLA",0.043,0.596,0.575,0.378,0.7,2.292
"5375","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, DIAZ STELLA",0.043,0.596,0.575,0.378,0.7,2.292
"5376","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, DISIDORE AMELIA",0.043,0.596,0.575,0.378,0.7,2.292
"5377","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, MILLER ZOE",0.043,0.596,0.921,0.303,0.592,2.455
"5378","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, MATTHEWS NOLA",0.043,0.596,0.568,0.303,0.592,2.102
"5379","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, DIAZ STELLA",0.043,0.596,0.567,0.303,0.592,2.101
"5380","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, DISIDORE AMELIA",0.043,0.596,0.567,0.303,0.592,2.101
"5381","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE, MATTHEWS NOLA",0.043,0.596,0.921,0.303,0.592,2.455
"5382","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE, DIAZ STELLA",0.043,0.596,0.921,0.303,0.592,2.455
"5383","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE, DISIDORE AMELIA",0.043,0.596,0.921,0.303,0.592,2.455
"5384","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, MATTHEWS NOLA, DIAZ STELLA",0.043,0.596,0.568,0.303,0.592,2.102
"5385","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.596,0.568,0.303,0.592,2.102
"5386","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, DIAZ STELLA, DISIDORE AMELIA",0.043,0.596,0.567,0.303,0.592,2.101
"5387","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, DISIDORE AMELIA, NA",0.043,0.596,0.567,0.303,0.592,2.101
"5388","JONES SHILESE, SUMANASEKERA TIANA, LINCOLN KALIYA, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.596,0.567,0.303,0.592,2.101
"5389","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, MILLER ZOE",0.043,0.35,0.921,0.378,0.7,2.392
"5390","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, MATTHEWS NOLA",0.043,0.35,0.575,0.378,0.7,2.046
"5391","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, DIAZ STELLA",0.043,0.35,0.575,0.378,0.7,2.046
"5392","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5393","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE, MATTHEWS NOLA",0.043,0.35,0.921,0.378,0.7,2.392
"5394","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE, DIAZ STELLA",0.043,0.35,0.921,0.378,0.7,2.392
"5395","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE, DISIDORE AMELIA",0.043,0.35,0.921,0.378,0.7,2.392
"5396","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, MATTHEWS NOLA, DIAZ STELLA",0.043,0.35,0.575,0.378,0.7,2.046
"5397","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5398","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5399","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, DISIDORE AMELIA, NA",0.043,0.35,0.575,0.378,0.7,2.046
"5400","JONES SHILESE, SUMANASEKERA TIANA, CHILES JORDAN, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.35,0.575,0.378,0.7,2.046
"5401","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE, MATTHEWS NOLA",0.043,0.209,0.921,0.303,0.592,2.068
"5402","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE, DIAZ STELLA",0.043,0.209,0.921,0.303,0.592,2.068
"5403","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE, DISIDORE AMELIA",0.043,0.209,0.921,0.303,0.592,2.068
"5404","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, MATTHEWS NOLA, DIAZ STELLA",0.043,0.209,0.568,0.303,0.592,1.715
"5405","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.209,0.568,0.303,0.592,1.715
"5406","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, DIAZ STELLA, DISIDORE AMELIA",0.043,0.209,0.567,0.303,0.592,1.714
"5407","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, DISIDORE AMELIA, NA",0.043,0.209,0.567,0.303,0.592,1.714
"5408","JONES SHILESE, SUMANASEKERA TIANA, ROSEN KATELYN, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.209,0.567,0.303,0.592,1.714
"5409","JONES SHILESE, SUMANASEKERA TIANA, MILLER ZOE, MATTHEWS NOLA, DIAZ STELLA",0.043,0.205,0.921,0.303,0.592,2.064
"5410","JONES SHILESE, SUMANASEKERA TIANA, MILLER ZOE, MATTHEWS NOLA, DISIDORE AMELIA",0.043,0.205,0.921,0.303,0.592,2.064
"5411","JONES SHILESE, SUMANASEKERA TIANA, MILLER ZOE, DIAZ STELLA, DISIDORE AMELIA",0.043,0.205,0.921,0.303,0.592,2.064
"5412","JONES SHILESE, SUMANASEKERA TIANA, MILLER ZOE, DISIDORE AMELIA, NA",0.043,0.205,0.921,0.303,0.592,2.064
"5413","JONES SHILESE, SUMANASEKERA TIANA, MILLER ZOE, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.205,0.921,0.303,0.592,2.064
"5414","JONES SHILESE, SUMANASEKERA TIANA, MATTHEWS NOLA, DIAZ STELLA, DISIDORE AMELIA",0.043,0.205,0.568,0.303,0.592,1.711
"5415","JONES SHILESE, SUMANASEKERA TIANA, MATTHEWS NOLA, DISIDORE AMELIA, NA",0.043,0.205,0.568,0.303,0.592,1.711
"5416","JONES SHILESE, SUMANASEKERA TIANA, MATTHEWS NOLA, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.205,0.568,0.303,0.592,1.711
"5417","JONES SHILESE, SUMANASEKERA TIANA, DIAZ STELLA, DISIDORE AMELIA, NA",0.043,0.205,0.567,0.303,0.592,1.71
"5418","JONES SHILESE, SUMANASEKERA TIANA, DIAZ STELLA, DISIDORE AMELIA, DISIDORE AMELIA",0.043,0.205,0.567,0.303,0.592,1.71
"5419","JONES SHILESE, SUMANASEKERA TIANA, DISIDORE AMELIA, NA, NA",0.043,0.205,0.567,0.303,0.592,1.71
"5420","JONES SHILESE, SUMANASEKERA TIANA, DISIDORE AMELIA, NA, NA",0.043,0.205,0.567,0.303,0.592,1.71
