"","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","FullName"
"13696","m","HUN",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","VT2",18,4,9.05,NA,13.05,"2022","MESZAROS KRISZTOFER"
"13697","m","HUN",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","FX",8,5.6,6.766,NA,12.366,"2022","MESZAROS KRISZTOFER"
"13698","m","HUN",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",2,6,8,NA,14,"2022","MESZAROS KRISZTOFER"
"13699","m","HUN",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","PB",5,5.5,8.533,NA,14.033,"2022","MESZAROS KRISZTOFER"
"13700","m","HUN",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PB",6,5.5,8.75,NA,14.25,"2022","MESZAROS KRISZTOFER"
"13701","m","HUN",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","PH",4,5.3,7.933,NA,13.233,"2022","MESZAROS KRISZTOFER"
"13702","m","HUN",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PH",4,5.7,8.05,NA,13.75,"2022","MESZAROS KRISZTOFER"
"13703","m","HUN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",27,6,5.3,NA,11.3,"2022","MESZAROS KRISZTOFER"
"13704","m","HUN",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","HB",1,5.6,8.566,NA,14.166,"2022","MESZAROS KRISZTOFER"
"13705","m","HUN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","HB",3,5.6,8.25,NA,13.85,"2022","MESZAROS KRISZTOFER"
"13706","m","HUN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PH",9,5.7,8.45,NA,14.15,"2022","MESZAROS KRISZTOFER"
"13707","m","HUN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT1",11,5.2,8.05,NA,13.25,"2022","MESZAROS KRISZTOFER"
"13708","m","HUN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT2",11,5.2,8.1,0.1,13.2,"2022","MESZAROS KRISZTOFER"
"13709","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","final","Osijek, Croatia.","FX",3,5.8,7.933,NA,13.733,"2023","MESZAROS KRISZTOFER"
"13710","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",4,6,8.2,NA,14.2,"2023","MESZAROS KRISZTOFER"
"13711","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","HB",12,5.2,7.5,NA,12.7,"2023","MESZAROS KRISZTOFER"
"13712","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","final","Osijek, Croatia.","PB",5,6.1,8.266,NA,14.366,"2023","MESZAROS KRISZTOFER"
"13713","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","PB",3,6.1,7.95,NA,14.05,"2023","MESZAROS KRISZTOFER"
"13714","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","PH",2,5.8,8.6,NA,14.4,"2023","MESZAROS KRISZTOFER"
"13715","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","final","Osijek, Croatia.","PH",6,6,8.333,NA,14.333,"2023","MESZAROS KRISZTOFER"
"13716","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT1",12,5.2,8.7,0.1,13.8,"2023","MESZAROS KRISZTOFER"
"13717","m","HUN",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT2",12,4,9.15,NA,13.15,"2023","MESZAROS KRISZTOFER"
"13718","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","FX",1,6,8.55,NA,14.55,"2023","MESZAROS KRISZTOFER"
"13719","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","FX",1,6,8.15,0.2,13.95,"2023","MESZAROS KRISZTOFER"
"13720","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","HB",4,5.5,7.75,NA,13.25,"2023","MESZAROS KRISZTOFER"
"13721","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","HB",4,5.5,7,NA,12.5,"2023","MESZAROS KRISZTOFER"
"13722","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","PB",2,6.1,8.1,NA,14.2,"2023","MESZAROS KRISZTOFER"
"13723","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","PB",2,6.1,8.05,NA,14.15,"2023","MESZAROS KRISZTOFER"
"13724","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","PH",2,5.7,8.25,NA,13.95,"2023","MESZAROS KRISZTOFER"
"13725","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","PH",2,5.7,8.5,NA,14.2,"2023","MESZAROS KRISZTOFER"
"13726","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","SR",11,4.4,7.45,NA,11.85,"2023","MESZAROS KRISZTOFER"
"13727","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT1",1,4.8,9.3,NA,14.1,"2023","MESZAROS KRISZTOFER"
"13728","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT1",3,4.8,9,NA,13.8,"2023","MESZAROS KRISZTOFER"
"13729","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT2",3,4,9.4,NA,13.4,"2023","MESZAROS KRISZTOFER"
"13730","m","HUN",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT2",1,4,9.4,NA,13.4,"2023","MESZAROS KRISZTOFER"
"13731","m","ALG",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","PB",19,5.4,6.866,NA,12.266,"2022","METIDJI HILLAL"
"13732","m","ALG",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","PH",23,4.7,7.7,NA,12.4,"2022","METIDJI HILLAL"
"13733","w","NED",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","BB",12,4.4,7.8,NA,12.2,"2023","MEULEMAN CASEY"
"13734","w","NED",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",9,5.1,7.466,0.4,12.166,"2023","MEULEMAN CASEY"
"13735","w","NED",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT1",10,4.2,8.366,NA,12.566,"2023","MEULEMAN CASEY"
"13736","w","NED",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT2",10,3.6,8.633,NA,12.233,"2023","MEULEMAN CASEY"
"13737","m","LAT",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PH",NA,4.7,5.5,NA,10.2,"2022","MICKEVICS DIMITRIJS"
"13738","m","LAT",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PH",10,5.4,8.533,NA,13.933,"2022","MICKEVICS DMITRIJS"
"13739","m","LAT",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PH",14,5.6,7.866,NA,13.466,"2022","MICKEVICS DMITRIJS"
"13740","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","BB",23,5.1,5.85,NA,10.95,"2022","MILLER ZOE"
"13741","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","FX",11,5.2,7.45,NA,12.65,"2022","MILLER ZOE"
"13742","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","UB",8,6.1,7,NA,13.1,"2022","MILLER ZOE"
"13743","w","USA",2022-02-27,"2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,4.6,9.05,NA,13.65,"2022","MILLER ZOE"
"13744","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",19,5.6,6.95,0.1,12.45,"2023","MILLER ZOE"
"13745","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",20,5.1,7.15,0.1,12.15,"2023","MILLER ZOE"
"13746","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",1,6.4,8.35,NA,14.75,"2023","MILLER ZOE"
"13747","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.6,9.05,NA,13.65,"2023","MILLER ZOE"
"13748","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.5,7.55,NA,13.05,"2023","MILLER ZOE"
"13749","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","BB",NA,5.2,7.05,NA,12.25,"2023","MILLER ZOE"
"13750","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","FX",NA,5,6.8,NA,11.8,"2023","MILLER ZOE"
"13751","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","FX",NA,5.2,7.3,0.1,12.4,"2023","MILLER ZOE"
"13752","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.3,6,0.3,11,"2023","MILLER ZOE"
"13753","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","UB",NA,6.4,8,NA,14.4,"2023","MILLER ZOE"
"13754","w","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.6,8.55,NA,13.15,"2023","MILLER ZOE"
"13755","w","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","VT",NA,4.6,8.9,0.1,13.4,"2023","MILLER ZOE"
"13756","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",8,5.2,7.35,NA,12.55,"2023","MILLER ZOE"
"13757","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",15,5.2,7.2,NA,12.4,"2023","MILLER ZOE"
"13758","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",1,6.4,7.5,NA,13.9,"2023","MILLER ZOE"
"13759","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.6,9.05,NA,13.65,"2023","MILLER ZOE"
"13760","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",25,4.7,6.3,NA,11,"2023","MILTON ANNALISA"
"13761","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",24,4.5,6.6,NA,11.1,"2023","MILTON ANNALISA"
"13762","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",26,4.8,7.15,NA,11.95,"2023","MILTON ANNALISA"
"13763","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.6,9,NA,13.6,"2023","MILTON ANNALISA"
"13764","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",9,5,7.2,NA,12.2,"2023","MILTON ANNALISA"
"13765","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",24,4.2,7.25,NA,11.45,"2023","MILTON ANNALISA"
"13766","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",31,5,4.4,NA,9.4,"2023","MILTON ANNALISA"
"13767","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.2,8.8,NA,13,"2023","MILTON ANNALISA"
"13768","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",34,5.2,3.95,NA,9.15,"2023","MILTON MALEA"
"13769","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",22,5.2,6.75,NA,11.95,"2023","MILTON MALEA"
"13770","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",21,4.8,7.8,NA,12.6,"2023","MILTON MALEA"
"13771","w","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.6,8.7,NA,13.3,"2023","MILTON MALEA"
"13772","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",21,4.3,6.95,NA,11.25,"2023","MILTON MALEA"
"13773","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",29,4.3,6.45,0.3,10.45,"2023","MILTON MALEA"
"13774","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",25,5,6.4,NA,11.4,"2023","MILTON MALEA"
"13775","w","USA",2023-02-26,"2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.2,8.8,NA,13,"2023","MILTON MALEA"
"13776","w","RUS",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","FX",1,4.8,7.866,NA,12.666,"2022","MINAEVA MARIA"
"13777","w","RUS",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","FX",4,4.8,7.8,0.1,12.5,"2022","MINAEVA MARIA"
"13778","w","RUS",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","UB",3,5.9,6.633,NA,12.533,"2022","MINAEVA MARIA"
"13779","w","RUS",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","UB",2,5.9,7.466,NA,13.366,"2022","MINAEVA MARIA"
"13780","w","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","BB",30,4.6,5.7,NA,10.3,"2022","MINAKOVSKAYA MILANA"
"13781","w","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","FX",26,4.3,6.4,0.1,10.6,"2022","MINAKOVSKAYA MILANA"
"13782","w","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","UB",23,4.5,5.866,NA,10.366,"2022","MINAKOVSKAYA MILANA"
"13783","w","AZE",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","BB",16,4.7,5.5,NA,10.2,"2022","MINAKOVSKAYA MILANA"
"13784","w","AZE",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","FX",15,4.3,6.9,0.3,10.9,"2022","MINAKOVSKAYA MILANA"
"13785","w","AZE",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","UB",12,4.3,6,NA,10.3,"2022","MINAKOVSKAYA MILANA"
"13786","w","AZE",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","BB",19,4.6,4.4,NA,9,"2022","MINAKOVSKAYA MILANA"
"13787","w","AZE",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","UB",15,4,3.6,NA,7.6,"2022","MINAKOVSKAYA MILANA"
"13788","w","AZE",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","BB",18,4.6,6.45,NA,11.05,"2022","MINAKOVSKAYA MILANA"
"13789","w","AZE",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",15,4.3,7.6,NA,11.9,"2022","MINAKOVSKAYA MILANA"
"13790","w","AZE",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",15,4.8,7,NA,11.8,"2022","MINAKOVSKAYA MILANA"
"13791","m","JPN",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","PB",2,6.4,8.366,NA,14.766,"2022","MINORI HARUKI"
"13792","m","JPN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PB",2,5.8,8.55,NA,14.35,"2022","MINORI HARUKI"
"13793","m","JPN",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","SR",4,6.1,7.9,NA,14,"2022","MINORI HARUKI"
"13794","m","JPN",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","SR",2,6.1,8.533,NA,14.633,"2022","MINORI HARUKI"
"13795","m","ESP",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","FX",8,5.6,7.9,NA,13.5,"2022","MIR NICOLAU"
"13796","m","ESP",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","PB",12,5.2,7.2,NA,12.4,"2022","MIR NICOLAU"
"13797","m","ESP",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","PH",25,5.3,6.466,NA,11.766,"2022","MIR NICOLAU"
"13798","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","FX",19,5.8,7.5,0.1,13.2,"2022","MIR NICOLAU"
"13799","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","PB",8,5.3,6.9,NA,12.2,"2022","MIR NICOLAU"
"13800","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","PB",4,5.9,8.45,NA,14.35,"2022","MIR NICOLAU"
"13801","m","ESP",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","SR",21,4.9,8.1,NA,13,"2022","MIR NICOLAU"
"13802","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","FX",2,5.1,8.75,NA,13.85,"2023","MIR NICOLAU"
"13803","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","FX",2,5.1,8.55,NA,13.65,"2023","MIR NICOLAU"
"13804","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","PB",12,4.4,7.55,NA,11.95,"2023","MIR NICOLAU"
"13805","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT1",7,4.8,9.1,NA,13.9,"2023","MIR NICOLAU"
"13806","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT1",6,4.8,8.95,NA,13.75,"2023","MIR NICOLAU"
"13807","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT2",7,4,9.05,NA,13.05,"2023","MIR NICOLAU"
"13808","m","ESP",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT2",6,4,8.8,NA,12.8,"2023","MIR NICOLAU"
"13809","m","UZB",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","SR",6,5.7,7.8,NA,13.5,"2022","MIRVALIEV ABDULAZIZ"
"13810","m","UZB",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",11,5.4,8.267,NA,13.667,"2022","MIRVALIEV ABDULAZIZ"
"13811","m","UZB",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",29,4.9,6.7,NA,11.6,"2022","MIRVALIEV ABDULAZIZ"
"13812","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","BB",7,5.3,7.267,NA,12.567,"2022","MIYATA SHOKO"
"13813","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","BB",7,5.5,7.4,NA,12.9,"2022","MIYATA SHOKO"
"13814","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",3,5.5,8.133,NA,13.633,"2022","MIYATA SHOKO"
"13815","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","FX",2,5.7,7.933,NA,13.633,"2022","MIYATA SHOKO"
"13816","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","UB",12,5.4,7.2,NA,12.6,"2022","MIYATA SHOKO"
"13817","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT1",2,5,9.267,NA,14.267,"2022","MIYATA SHOKO"
"13818","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT1",2,5,8.9,NA,13.9,"2022","MIYATA SHOKO"
"13819","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT2",2,4.4,9.1,NA,13.5,"2022","MIYATA SHOKO"
"13820","w","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT2",2,4.4,8.867,NA,13.267,"2022","MIYATA SHOKO"
"13821","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",29,4.3,7.95,NA,12.25,"2022","MLAY IZAIHA"
"13822","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",32,4.5,7.1,NA,11.6,"2022","MLAY IZAIHA"
"13823","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",34,4.5,7.65,NA,12.15,"2022","MLAY IZAIHA"
"13824","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",40,2.8,4.6,NA,7.4,"2022","MLAY IZAIHA"
"13825","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",24,4.4,7.95,NA,12.35,"2022","MLAY IZAIHA"
"13826","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",26,4.8,8.95,0.3,13.45,"2022","MLAY IZAIHA"
"13827","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",67,4.6,6.25,NA,10.85,"2023","MLAY IZAIHA"
"13828","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",78,4.2,7.1,NA,11.3,"2023","MLAY IZAIHA"
"13829","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",67,3.9,5.4,NA,9.3,"2023","MLAY IZAIHA"
"13830","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",76,4.1,5.35,NA,9.45,"2023","MLAY IZAIHA"
"13831","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",59,4.8,8.55,0.3,13.05,"2023","MLAY IZAIHA"
"13832","m","KSA",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",48,3.3,7.933,NA,11.233,"2022","MOBIREEK ALI"
"13833","m","KSA",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","HB",44,3.3,7.3,NA,10.6,"2022","MOBIREEK ALI"
"13834","m","KSA",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PB",48,3.6,7.667,NA,11.267,"2022","MOBIREEK ALI"
"13835","m","KSA",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PH",55,3,3.633,NA,6.633,"2022","MOBIREEK ALI"
"13836","m","KSA",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",43,3.5,7.7,NA,11.2,"2022","MOBIREEK ALI"
"13837","m","ROU",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",20,4.9,8,NA,12.9,"2022","MODOIANU TOMA"
"13838","m","ROU",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",20,4.4,7.15,NA,11.55,"2022","MODOIANU TOMA"
"13839","m","ROU",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",22,5.1,7.7,NA,12.8,"2022","MODOIANU TOMA"
"13840","m","EGY",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","FX",6,5.8,7.866,0.1,13.566,"2022","MOHAMED OMAR"
"13841","m","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","FX",7,5.8,7.9,0.1,13.6,"2022","MOHAMED OMAR"
"13842","m","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","PB",25,5.2,5.3,NA,10.5,"2022","MOHAMED OMAR"
"13843","m","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","SR",11,5.5,8.4,NA,13.9,"2022","MOHAMED OMAR"
"13844","m","EGY",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","VT1",8,5.2,7.933,NA,13.133,"2022","MOHAMED OMAR"
"13845","m","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","VT1",7,5.2,9.266,NA,14.466,"2022","MOHAMED OMAR"
"13846","m","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","VT2",7,5.2,8.066,0.3,12.966,"2022","MOHAMED OMAR"
"13847","m","EGY",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","VT2",8,5.2,7.8,NA,13,"2022","MOHAMED OMAR"
"13848","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","FX",15,5.7,7.8,NA,13.5,"2022","MOHAMED OMAR"
"13849","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","PB",9,5.6,8.2,NA,13.8,"2022","MOHAMED OMAR"
"13850","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","SR",12,5.6,8.2,NA,13.8,"2022","MOHAMED OMAR"
"13851","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT1",7,5.2,9.3,NA,14.5,"2022","MOHAMED OMAR"
"13852","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT1",5,5.2,9.35,NA,14.55,"2022","MOHAMED OMAR"
"13853","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT2",5,5.2,7.8,NA,13,"2022","MOHAMED OMAR"
"13854","m","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT2",7,5.2,8.9,NA,14.1,"2022","MOHAMED OMAR"
"13855","w","SVK",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","BB",9,4.2,7.25,NA,11.45,"2022","MOKOSOVA BARBORA"
"13856","w","SVK",2022-06-19,"2022 Koper World Challenge Cup","final","Koper, Slovenia","UB",6,5,7.5,NA,12.5,"2022","MOKOSOVA BARBORA"
"13857","w","SVK",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","UB",7,5,7.75,NA,12.75,"2022","MOKOSOVA BARBORA"
"13858","w","SVK",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","BB",4,4.5,7.7,NA,12.2,"2022","MOKOSOVA BARBORA"
"13859","w","SVK",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","BB",6,4.5,7.5,NA,12,"2022","MOKOSOVA BARBORA"
