X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
18904,m,BRA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT2,1,5.2,9.2,NA,14.4,2022,SOUZA CAIO
18905,m,BRA,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",VT2,2,5.2,9.05,NA,14.25,2022,SOUZA CAIO
18906,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",HB,5,6.3,7.35,NA,13.65,2023,SOUZA CAIO
18907,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",HB,1,6.3,8,NA,14.3,2023,SOUZA CAIO
18908,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",PB,2,6,8.35,NA,14.35,2023,SOUZA CAIO
18909,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",PB,3,6,8.533,NA,14.533,2023,SOUZA CAIO
18911,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",SR,3,6.2,7.733,NA,13.933,2023,SOUZA CAIO
18912,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",SR,3,6,8.3,NA,14.3,2023,SOUZA CAIO
18913,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT1,2,5.6,9.033,NA,14.633,2023,SOUZA CAIO
18914,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT1,1,5.6,9.15,NA,14.75,2023,SOUZA CAIO
18915,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",VT2,1,5.6,9.1,NA,14.7,2023,SOUZA CAIO
18916,m,BRA,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",VT2,2,5.6,9.133,NA,14.733,2023,SOUZA CAIO
18966,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",FX,5,5.7,7.833,NA,13.533,2023,STELMAKH RADOMYR
18971,m,UKR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",PH,4,6,8.2,NA,14.2,2023,STELMAKH RADOMYR
19059,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,2,6.3,8.85,NA,15.15,2022,SUN BLAKE
19060,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,5,5.1,8.6,NA,13.7,2022,SUN BLAKE
19064,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,2,6.4,8.55,NA,14.95,2023,SUN BLAKE
19065,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,4,5.6,8.25,NA,13.85,2023,SUN BLAKE
19072,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,3,6.4,8.4,NA,14.8,2023,SUN BLAKE
19077,m,KOR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,3,5.9,8.2,NA,14.1,2022,SUNGHYUN RYU
19078,m,KOR,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",FX,5,5.8,8.133,NA,13.933,2022,SUNGHYUN RYU
19195,m,SUI,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",HB,4,5.3,8.466,NA,13.76,2023,TAMSEL DOMINIC
19229,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,5,5.4,8.85,NA,14.25,2023,TANIGAWA KAKERU
19232,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PH,2,5.9,8.566,NA,14.466,2023,TANIGAWA KAKERU
19233,m,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,2,6.4,8.2,NA,14.6,2023,TANIGAWA KAKERU
19237,m,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,5,5.7,8.566,NA,14.266,2022,TANIGAWA WATARU
19244,m,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,5,5.9,7.866,NA,13.766,2022,TANIGAWA WATARU
19246,m,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,4,6,7.833,NA,13.833,2022,TANIGAWA WATARU
19249,m,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,1,6,9,NA,15,2022,TANIGAWA WATARU
19573,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,3,5.3,8.35,0,13.65,2022,TOBIN ADAM
19574,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",PB,5,5.6,8.03,0,13.633,2022,TOBIN ADAM
19578,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",SR,4,5.1,8.13,0,13.233,2022,TOBIN ADAM
19582,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",HB,1,5.3,8.35,0,13.65,2023,TOBIN ADAM
19583,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,1,5.2,8.65,0,13.85,2023,TOBIN ADAM
19584,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",PB,2,5.9,8.4,0,14.3,2023,TOBIN ADAM
19585,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,1,5.9,8.35,0,14.25,2023,TOBIN ADAM
19586,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",PH,5,5,7.15,0,12.15,2023,TOBIN ADAM
19587,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,5,5.5,8.05,0,13.55,2023,TOBIN ADAM
19588,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",SR,3,5.4,8.55,0,13.95,2023,TOBIN ADAM
19589,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,3,5.4,8.7,0,14.1,2023,TOBIN ADAM
19854,m,GBR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",SR,3,6.1,8.633,NA,14.733,2022,TULLOCH COURTNEY
19855,m,GBR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,1,6.1,8.566,NA,14.666,2022,TULLOCH COURTNEY
19858,m,GBR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,4,5.6,9.1,NA,14.7,2022,TULLOCH COURTNEY
19860,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",FX,4,5.7,8.3,0.3,13.7,2022,TULLOCH COURTNEY
19861,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,5,5.7,8.2,0.1,13.8,2022,TULLOCH COURTNEY
19862,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",SR,1,6.1,8.47,0,14.566,2022,TULLOCH COURTNEY
19863,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,1,6.1,8.45,0,14.55,2022,TULLOCH COURTNEY
19867,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,4,5.6,9,NA,14.6,2022,TULLOCH COURTNEY
19868,m,GBR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",SR,3,6.1,8.766,NA,14.866,2022,TULLOCH COURTNEY
19869,m,GBR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,4,6.1,8.633,NA,14.733,2022,TULLOCH COURTNEY
19870,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,2,6.1,8.533,NA,14.633,2022,TULLOCH COURTNEY
19872,m,GBR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,4,5.6,9,NA,14.6,2022,TULLOCH COURTNEY
19874,m,GBR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT2,4,6,8.7,0.1,14.6,2022,TULLOCH COURTNEY
19884,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,5,5.4,7.85,0.1,13.15,2023,TULLOCH COURTNEY
19886,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",SR,1,6.2,8.45,0,14.65,2023,TULLOCH COURTNEY
19887,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,1,6.2,8.45,0,14.65,2023,TULLOCH COURTNEY
19888,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,3,6,NA,0,14.2,2023,TULLOCH COURTNEY
19889,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,3,5.6,NA,0,14.35,2023,TULLOCH COURTNEY
19892,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,3,6.2,8.533,NA,14.733,2023,TULLOCH COURTNEY
19895,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",SR,1,6.1,8.3,NA,14.4,2022,TULLOCH COURTNEY
19896,m,GBR,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,1,6.1,8.6,NA,14.7,2022,TULLOCH COURTNEY
19953,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,4,5.9,8.4,NA,14.3,2022,TACHIBANA SHIGA
19959,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",VT1,3,5.2,9.167,NA,14.367,2022,TACHIBANA SHIGA
19960,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT1,3,5.2,9.3,NA,14.5,2022,TACHIBANA SHIGA
19961,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",VT2,3,5.2,9.267,NA,14.467,2022,TACHIBANA SHIGA
19962,m,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT2,3,5.2,8.867,NA,14.067,2022,TACHIBANA SHIGA
20112,m,GBR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",PB,5,5.9,7.95,NA,13.85,2023,TOBIN ADAM
20163,m,GER,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",PB,4,5.5,8.8,NA,14.3,2022,TREBING GLENN
20166,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",HB,3,5.2,8.2,NA,13.4,2023,TREBING GLENN
20167,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",HB,3,5,8,NA,13,2023,TREBING GLENN
20168,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PB,4,5.3,8.7,NA,14,2023,TREBING GLENN
20169,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PB,3,5.3,8.8,NA,14.1,2023,TREBING GLENN
20170,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PH,3,5.8,8.15,NA,13.95,2023,TREBING GLENN
20171,m,GER,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PH,5,5.9,7.7,NA,13.6,2023,TREBING GLENN
20264,m,GBR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",SR,3,6.1,8.4,NA,14.5,2022,TULLOCH COURTNEY
20265,m,GBR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,2,6.1,8.366,NA,14.466,2022,TULLOCH COURTNEY
20266,m,GBR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,2,5.6,9.066,NA,14.666,2022,TULLOCH COURTNEY
20268,m,GBR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,2,6,8.566,NA,14.566,2022,TULLOCH COURTNEY
20270,m,GBR,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,2,6.1,8.55,NA,14.65,2022,TULLOCH COURTNEY
20271,m,GBR,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,1,6.1,8.65,NA,14.75,2022,TULLOCH COURTNEY
20272,m,GBR,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT1,3,5.6,8.85,NA,14.45,2022,TULLOCH COURTNEY
20273,m,GBR,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,3,6,7.7,NA,13.7,2022,TULLOCH COURTNEY
20274,m,GBR,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT2,3,6,8.05,NA,14.05,2022,TULLOCH COURTNEY
20275,m,GBR,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,3,5.6,9,NA,14.6,2022,TULLOCH COURTNEY
20475,m,BEL,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,4,5.5,8.4,NA,13.9,2023,VAN LUKA
20510,m,ITA,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",VT2,4,5.6,8.6,NA,14.2,2023,VANNUCCHI NICCOLO
20511,m,ITA,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT2,4,5.6,8.6,0.1,14.1,2023,VANNUCCHI NICCOLO
20935,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,4,5.6,8.65,NA,14.25,2022,VAN COLIN
20968,m,UKR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",SR,5,6,7.866,NA,13.866,2022,VASHCHENKO ROMAN
20973,m,UKR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",SR,5,6,7.733,NA,13.733,2022,VASHCHENKO ROMAN
21123,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,1,5.3,8.65,0,13.95,2022,WEIR DAVID
21130,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,2,5.2,9.5,0,14.7,2022,WEIR DAVID
21132,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,2,4.8,9.05,0,13.85,2022,WEIR DAVID
21189,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",FX,3,6,7.87,0.1,13.766,2022,WHITEHOUSE LUKE
21190,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,3,6,7.95,0,13.95,2022,WHITEHOUSE LUKE
21194,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,5,4.6,8.15,0,12.75,2022,WHITEHOUSE LUKE
21195,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",SR,5,4.9,8.27,0,13.166,2022,WHITEHOUSE LUKE
21198,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,4,5.2,9.3,0,14.5,2022,WHITEHOUSE LUKE
21200,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,4,5.2,9.2,0.1,14.5,2022,WHITEHOUSE LUKE
21201,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",FX,1,6.5,8.05,0,14.55,2023,WHITEHOUSE LUKE
21202,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,1,6.5,7.65,0,14.15,2023,WHITEHOUSE LUKE
21207,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,4,5,8.8,0,13.8,2023,WHITEHOUSE LUKE
21208,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,3,5.2,NA,0,14.55,2023,WHITEHOUSE LUKE
21209,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,5,5.2,NA,0,14.35,2023,WHITEHOUSE LUKE
21210,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,3,5.2,NA,0.1,14.2,2023,WHITEHOUSE LUKE
21211,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,5,5.2,NA,0.1,13.55,2023,WHITEHOUSE LUKE
21212,m,GBR,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",FX,3,6.5,7.466,NA,13.966,2023,WHITEHOUSE LUKE
21213,m,GBR,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,3,6.5,7.666,NA,14.166,2023,WHITEHOUSE LUKE
21217,m,GBR,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",FX,1,6.5,8.4,NA,14.9,2023,WHITEHOUSE LUKE
21226,m,GBR,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,4,5.2,9.5,NA,14.7,2023,WHITEHOUSE LUKE
21227,m,GBR,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,4,5.2,9.35,NA,14.55,2023,WHITEHOUSE LUKE
21232,m,GBR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",PH,5,6.9,7.4,NA,14.3,2023,WHITLOCK MAX
21233,m,GBR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,1,6.8,8.466,NA,15.266,2023,WHITLOCK MAX
21235,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,5,5.1,8.45,0,13.55,2023,WHITLOCK MAX
21236,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,3,5.3,8.7,0,14,2023,WHITLOCK MAX
21238,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,1,6.7,8.4,0,15.1,2023,WHITLOCK MAX
21301,m,USA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,4,5.6,8.7,NA,14.3,2023,WISKUS SHANE
21303,m,USA,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,3,6,8.75,NA,14.75,2023,WISKUS SHANE
21388,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,5,5.9,8.4,0.1,14.2,2022,WALKER COLT
21390,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,1,6.5,8.55,NA,15.05,2022,WALKER COLT
21392,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,4,5.2,8.7,NA,13.9,2022,WALKER COLT
21393,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,2,5.6,9.05,NA,14.65,2022,WALKER COLT
21396,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,3,6,8.95,NA,14.95,2022,WALKER COLT
21399,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,3,5.6,8.7,NA,14.3,2022,WALKER COLT
21454,m,GBR,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,2,6,8.166,NA,14.166,2022,WHITEHOUSE LUKE
21465,m,USA,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",PB,3,5.8,8.4,NA,14.2,2022,WHITTENBURG DONNELL
21467,m,USA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",SR,3,6,8.3,NA,14.3,2022,WHITTENBURG DONNELL
21468,m,USA,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",SR,3,6,8.6,NA,14.6,2022,WHITTENBURG DONNELL
21482,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,2,6.1,8.2,NA,14.3,2022,WHITTENBURG DONNELL
21486,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,1,6,9,NA,15,2022,WHITTENBURG DONNELL
21487,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,1,6,9,NA,15,2022,WHITTENBURG DONNELL
21492,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,2,6,8.4,NA,14.4,2023,WHITTENBURG DONNELL
21519,m,ESP,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",HB,4,5.1,8.1,NA,13.2,2022,WILLIAMS JOSHUA
21520,m,ESP,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",HB,3,5.1,8.1,NA,13.2,2022,WILLIAMS JOSHUA
21535,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,3,6.2,6.85,NA,13.05,2022,WISKUS SHANE
21539,m,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,5,5.2,9.15,NA,14.35,2022,WISKUS SHANE
21540,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,1,5.5,8.65,NA,14.15,2023,WISKUS SHANE
21541,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,3,6.2,8.75,NA,14.95,2023,WISKUS SHANE
21559,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,2,5.5,8.75,NA,14.25,2023,WISKUS SHANE
21742,m,CHN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PH,4,6.2,8.3,NA,14.5,2023,YIN DEHANG
21750,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",SR,5,6.7,7.9,NA,14.6,2022,YOU HAO
21751,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,4,6.5,8.133,NA,14.633,2022,YOU HAO
21759,m,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",SR,3,6.7,8.133,NA,14.833,2023,YOU HAO
21760,m,CHN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,3,6.5,8.3,NA,14.8,2023,YOU HAO
21765,m,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",PH,2,6.5,8.466,NA,14.966,2023,YOUNG KHOI
21766,m,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,2,6.6,8.466,NA,15.066,2023,YOUNG KHOI
21769,m,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,5,5.6,9.3,0.1,14.8,2023,YOUNG KHOI
21770,m,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,2,5.4,9.266,NA,14.666,2023,YOUNG KHOI
21852,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,5,6,8.167,NA,14.167,2022,YANG JIAXING
21853,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,3,6.1,8.233,NA,14.333,2022,YANG JIAXING
21855,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,3,5.6,8.4,NA,14,2022,YANG JIAXING
21858,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,4,5.9,8.333,NA,14.233,2022,YANG JIAXING
21859,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",SR,5,5.9,7.867,NA,13.767,2022,YANG JIAXING
21919,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,3,6.4,8.433,NA,14.833,2022,YIN DEHANG
21920,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",PB,3,6.4,8.3,NA,14.7,2022,YIN DEHANG
21921,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",PH,3,6.5,8.1,NA,14.6,2022,YIN DEHANG
21922,m,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,4,6.3,7.933,NA,14.233,2022,YIN DEHANG
21932,m,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,4,6.4,8.1,NA,14.5,2023,YOCKERS IGNACIO
21951,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,4,5.7,7.85,NA,13.55,2022,YOUNG KHOI
21954,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,1,6.2,8.5,NA,14.7,2022,YOUNG KHOI
21956,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,2,5.4,9.6,NA,15,2022,YOUNG KHOI
21957,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,3,5.6,8.95,NA,14.55,2023,YOUNG KHOI
21960,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,2,6.5,7.85,NA,14.35,2023,YOUNG KHOI
21962,m,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,2,5.6,9.4,NA,15,2023,YOUNG KHOI
22013,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,4,5.8,8.167,NA,13.967,2022,YUN JINSEONG
22014,m,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",HB,1,5.8,8.367,NA,14.167,2022,YUN JINSEONG
22025,m,CAN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,5,5.8,8.4,NA,14.2,2023,ZAKUTNEY SAM
22104,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,5,6.1,8.4,NA,14.5,2022,ZHANG BOHENG
22106,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,3,6.2,8.233,NA,14.433,2022,ZHANG BOHENG
22107,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,5,6.2,8.2,NA,14.4,2022,ZHANG BOHENG
22108,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,3,6.2,8.533,NA,14.733,2022,ZHANG BOHENG
22110,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,3,6.4,8.666,NA,15.066,2022,ZHANG BOHENG
22113,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,2,5.7,8.533,NA,14.233,2022,ZHANG BOHENG
22116,m,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,1,6.2,7.9,NA,14.1,2022,ZHANG BOHENG
